Sr..No.,Date,Field.Code,Species,Location.Encounterd,Gear.Type,Boat.Name,No..of.Hauls,Tow.duration.hours,Average.Haul.Duration..Hours.,Condition.at.encounter.,Snout.to.Vent..cm.,Body.Length..cm.,Tail.Length..cm.,Weight..g.,Sex,Month,Year,Remarks
1107,11-12-2018,HSGN4045,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,79,91.5,12.5,343,Male,December,2018,
1108,11-12-2018,HSGN4046,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,59,65.5,6.5,157,Female,December,2018,Juvenile
1109,11-12-2018,HSGN4047,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,63,72.5,9.5,168,Female,December,2018,Juvenile
1110,11-12-2018,HSGN4048,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,70.5,80,9.5,149,Male,December,2018,Juvenile
1111,11-12-2018,HSGN4049,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,0.5,Alive,96,110,14,472,Male,December,2018,"bleeding mouth, swelling on lower jaw and neck"
1112,11-12-2018,HSGN4050,Hydrophis schistosus,,GillNet,32bc3599f3121061cebb5fb69c3ff585,1,NA,0.5,Alive,67,72,5,252,Female,December,2018,Broken vertebra near tail
1113,11-12-2018,HSGN4051,Hydrophis schistosus,,GillNet,383f4319a1c1e7ab9ae7b0a824ec9d7c,1,NA,0.5,Alive,85,96,11,528,Female,December,2018,
1114,11-12-2018,HSGN4052,Hydrophis schistosus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,1.5,Alive,88,100,12,450,Female,December,2018,
1115,11-12-2018,HSGN4053,Hydrophis schistosus,,GillNet,21cf51aa56fbfb6d1bf9a9db4afc6066,1,NA,1,Alive,60,68.5,8.5,141,Female,December,2018,
1116,12-12-2018,HCGN4011,Hydrophis curtus,,GillNet,ca2c9620e093ca7fac98d5bb1dce0bfd,1,NA,1.5,Dead,105,117.3,12.3,1534,Female,December,2018,
1117,13-12-2018,HSTR4031,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Alive,67.5,75,7.5,200,Male,December,2018,Juv
1118,13-12-2018,HSTR4032,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,91,102,11,464,Female,December,2018,
1119,13-12-2018,HSTR4033,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,67,75.5,8.5,159,Female,December,2018,
1120,13-12-2018,HSTR4034,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,73,80.5,7.5,157,Female,December,2018,
1121,13-12-2018,HSTR4035,Hydrophis schistosus,,Trawler,48c287452bb1e68ff394863d7b652d8d,1,NA,3,Dead,86,97.5,11.5,239,Male,December,2018,
1122,14-12-2018,HSGN4054,Hydrophis schistosus,,GillNet,112c85932bf288aa50160f8bbc868c79,1,NA,1.5,Dead,90,103,13,463,Female,December,2018,Mouth bleeding
1123,14-12-2018,HSGN4055,Hydrophis schistosus,,GillNet,b3be603c934a7a0a056c82b7d1084d43,1,NA,1,Alive,91,104,13,370,Male,December,2018,
1124,15-12-2018,HSGN4056,Hydrophis schistosus,,,,NA,NA,NA,,67.7,76.7,9,202,Female,December,2018,"Found on beach near omkar boat, dandi"
1125,15-12-2018,HCGN4012,Hydrophis curtus,,GillNet,54add7515592caf99694ffc7a1973b97,1,NA,3,Alive,50,55.5,5.5,125,Female,December,2018,Injured
1126,17-12-2018,HSGN4057,Hydrophis schistosus,,GillNet,340ee2909a9ba6c6367debc5b97fd4cb,1,NA,2,Alive,63.5,71,7.5,163,Female,December,2018,Injury on lower jaw
1127,17-12-2018,HSRP4021,Hydrophis schistosus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,12,Alive,60.5,70.5,10,130,Female,December,2018,
1128,17-12-2018,HSGN4058,Hydrophis schistosus,,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,2,Alive,66,74,8,212,Female,December,2018,
1129,20-12-2018,HSGN4059,Hydrophis schistosus,,GillNet,0254042f44f8ec2f2604665fd6d88dd5,1,NA,1,Alive,NA,NA,NA,NA,,December,2018,Not collected
1130,24-12-2018,HCGN4013,Hydrophis curtus,,GillNet,a7b0997cb15cedb4b86fa0d241be29f5,1,NA,1,Alive,56.5,62.7,6.2,175,Female,December,2018,Dead after reached home
1131,24-12-2018,HCGN4014,Hydrophis curtus,,GillNet,039da1ea4b9d89bc36176fe2a9e132b1,1,NA,1,Alive,72,77,5,520,Female,December,2018,
1132,24-12-2018,HCGN4015,Hydrophis curtus,,GillNet,039da1ea4b9d89bc36176fe2a9e132b1,1,NA,1,Alive,52,58,6,155,Male,December,2018,
1133,24-12-2018,HCGN4016,Hydrophis curtus,,GillNet,039da1ea4b9d89bc36176fe2a9e132b1,1,NA,1,Dead,58.5,64.6,6.1,170,Male,December,2018,
1134,24-12-2018,HCGN4017,Hydrophis curtus,,GillNet,,1,NA,NA,Alive,55,60.5,5.5,150,Male,December,2018,
1135,24-12-2018,HCGN4018,Hydrophis curtus,,GillNet,658c703dda3d2a6094f9e47d5971c787,1,NA,2.5,Alive,54.5,60.5,6,150,Male,December,2018,Injury on neck
1136,24-12-2018,HCGN4019,Hydrophis curtus,,GillNet,ee23fe61552320e0d8e4fc89798e89f7,1,NA,1,Alive,46,52,6,105,Male,December,2018,
1137,24-12-2018,HCGN4020,Hydrophis curtus,,GillNet,ee23fe61552320e0d8e4fc89798e89f7,1,NA,1,Alive,53,59,6,165,Male,December,2018,
1138,24-12-2018,HCGN4021,Hydrophis curtus,,GillNet,ee23fe61552320e0d8e4fc89798e89f7,1,NA,1,Dead,58,65,7,210,Male,December,2018,Dead after some time
1139,24-12-2018,HSGN4060,Hydrophis schistosus,,GillNet,cd8aeb604ebfcd0f6babf3ffb274faa4,1,NA,1,Alive,95,106,11,455,Male,December,2018,Found on beach near Mugdha boat
1140,24-12-2018,HCGN4022,Hydrophis curtus,,GillNet,,1,NA,NA,Dead,53.5,59.5,6,165,Male,December,2018,Found on beach near Mugdha boat
1141,24-12-2018,HCGN4023,Hydrophis curtus,,GillNet,,1,NA,NA,Dead,56,61.8,5.8,180,Female,December,2018,
1142,24-12-2018,HCGN4024,Hydrophis curtus,,GillNet,20bc3a620cf541ed1ab1dbd43504b368,1,NA,3,Alive,52,57.9,5.9,125,Male,December,2018,
1143,24-12-2018,HCGN4025,Hydrophis curtus,,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,1,Alive,51.5,57,5.5,105,Male,December,2018,
1144,24-12-2018,HCGN4026,Hydrophis curtus,,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,1,Dead,82,91.7,9.7,1020,Female,December,2018,
1145,25-12-2018,HCRP4004,Hydrophis curtus,,GillNet,17ed909219728a5c4e95e3634cb746da,1,NA,3,Alive,48,52,4,150,Female,December,2018,
1146,25-12-2018,HCGN4027,Hydrophis curtus,,GillNet,c84a393d5b2905a7716f1b20a5ce7d60,1,NA,1,Alive,64,71.4,7.4,280,Female,December,2018,
1147,25-12-2018,HCGN4028,Hydrophis curtus,,GillNet,112c85932bf288aa50160f8bbc868c79,1,NA,1,Dead,72.5,81,8.5,440,Female,December,2018,
1148,25-12-2018,HCGN4029,Hydrophis curtus,,GillNet,87505f0058ce3e06fe53ac14df9614a8,1,NA,1,Alive,90.5,101,10.5,742,Male,December,2018,
1149,25-12-2018,HCGN4030,Hydrophis curtus,,GillNet,cfed2d79cb2885f7e050754f51e717d5,1,NA,1,Alive,45,51,6,140,Male,December,2018,
1150,25-12-2018,HCGN4031,Hydrophis curtus,,GillNet,20bc3a620cf541ed1ab1dbd43504b368,1,NA,1,Alive,56.5,61.5,5,220,Male,December,2018,
1151,25-12-2018,HCGN4032,Hydrophis curtus,,GillNet,20bc3a620cf541ed1ab1dbd43504b368,1,NA,1,Alive,43,49,6,90,Female,December,2018,
1152,30-12-2018,HCGN4033,Hydrophis curtus,,GillNet,555704671bc30916a9429a84889e2140,1,NA,1,Alive,51,58,7,135,Male,December,2018,
1153,31-12-2018,HCRP4005,Hydrophis curtus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3.5,Dead,70.2,78.4,8.2,355,Male,December,2018,
1154,31-12-2018,HVRP4001,Hydrophis viperinus,,Rampan,17ed909219728a5c4e95e3634cb746da,1,NA,3.5,Alive,80,90,10,165,Female,December,2018,
1155,31-12-2018,HCGN4034,Hydrophis curtus,,GillNet,a2c6d456360dccce0fd71bbe296a838d,1,NA,1,Alive,59,65,6,220,Male,December,2018,
1156,31-12-2018,HSGN4061,Hydrophis schistosus,,,ef0e44d6f452ffa4bd057f2a71e297b8,NA,NA,NA,Alive,90,99,9,345,Female,December,2018,"No one was near boat, only snake kept in boat"
